,label,proportion,split,group,question
105,Dirigeant politique,0.02040816326530612,use,future_user,role_models
106,Dirigeant politique,0.023178807947019868,use,nonuser,role_models
107,Dirigeant politique,0.03125,use,past_user,role_models
108,Dirigeant politique,0.026755852842809364,use,user,role_models
109,Voisin,0.02040816326530612,use,future_user,role_models
110,Voisin,0.04966887417218543,use,nonuser,role_models
111,Voisin,0.0546875,use,past_user,role_models
112,Voisin,0.026755852842809364,use,user,role_models
113,Collègue,0.0,use,future_user,role_models
114,Collègue,0.026490066225165563,use,nonuser,role_models
115,Collègue,0.0,use,past_user,role_models
116,Collègue,0.006688963210702341,use,user,role_models
117,"Les anciens, les personnes âgées",0.04081632653061224,use,future_user,role_models
118,"Les anciens, les personnes âgées",0.059602649006622516,use,nonuser,role_models
119,"Les anciens, les personnes âgées",0.0546875,use,past_user,role_models
120,"Les anciens, les personnes âgées",0.06354515050167224,use,user,role_models
121,Officiers militaires,0.0,use,future_user,role_models
122,Officiers militaires,0.006622516556291391,use,nonuser,role_models
123,Officiers militaires,0.0078125,use,past_user,role_models
124,Officiers militaires,0.0,use,user,role_models
125,Hommes d'affaires,0.01020408163265306,use,future_user,role_models
126,Hommes d'affaires,0.029801324503311258,use,nonuser,role_models
127,Hommes d'affaires,0.0234375,use,past_user,role_models
128,Hommes d'affaires,0.016722408026755852,use,user,role_models
129,Commerçants,0.0,use,future_user,role_models
130,Commerçants,0.039735099337748346,use,nonuser,role_models
131,Commerçants,0.0078125,use,past_user,role_models
132,Commerçants,0.020066889632107024,use,user,role_models
133,Enseignants,0.0,use,future_user,role_models
134,Enseignants,0.013245033112582781,use,nonuser,role_models
135,Enseignants,0.015625,use,past_user,role_models
136,Enseignants,0.0,use,user,role_models
137,Professionnel de santé,0.061224489795918366,use,future_user,role_models
138,Professionnel de santé,0.04304635761589404,use,nonuser,role_models
139,Professionnel de santé,0.0625,use,past_user,role_models
140,Professionnel de santé,0.03678929765886288,use,user,role_models
141,Superstars,0.0,use,future_user,role_models
142,Superstars,0.009933774834437087,use,nonuser,role_models
143,Superstars,0.0078125,use,past_user,role_models
144,Superstars,0.016722408026755852,use,user,role_models
145,Les personnes qui ont réussi,0.07142857142857142,use,future_user,role_models
146,Les personnes qui ont réussi,0.059602649006622516,use,nonuser,role_models
147,Les personnes qui ont réussi,0.0546875,use,past_user,role_models
148,Les personnes qui ont réussi,0.07692307692307693,use,user,role_models
149,Mon patron,0.01020408163265306,use,future_user,role_models
150,Mon patron,0.023178807947019868,use,nonuser,role_models
151,Mon patron,0.0234375,use,past_user,role_models
152,Mon patron,0.0033444816053511705,use,user,role_models
153,Les gens riches,0.02040816326530612,use,future_user,role_models
154,Les gens riches,0.033112582781456956,use,nonuser,role_models
155,Les gens riches,0.0234375,use,past_user,role_models
156,Les gens riches,0.026755852842809364,use,user,role_models
157,Oncle,0.11224489795918367,use,future_user,role_models
158,Oncle,0.18211920529801323,use,nonuser,role_models
159,Oncle,0.0625,use,past_user,role_models
160,Oncle,0.06354515050167224,use,user,role_models
161,Tante,0.08163265306122448,use,future_user,role_models
162,Tante,0.06622516556291391,use,nonuser,role_models
163,Tante,0.03125,use,past_user,role_models
164,Tante,0.05016722408026756,use,user,role_models
165,Grand-mère,0.04081632653061224,use,future_user,role_models
166,Grand-mère,0.026490066225165563,use,nonuser,role_models
167,Grand-mère,0.0234375,use,past_user,role_models
168,Grand-mère,0.023411371237458192,use,user,role_models
169,Grand-père,0.030612244897959183,use,future_user,role_models
170,Grand-père,0.009933774834437087,use,nonuser,role_models
171,Grand-père,0.0078125,use,past_user,role_models
172,Grand-père,0.013377926421404682,use,user,role_models
173,Un membre de la famille,0.1326530612244898,use,future_user,role_models
174,Un membre de la famille,0.056291390728476824,use,nonuser,role_models
175,Un membre de la famille,0.0546875,use,past_user,role_models
176,Un membre de la famille,0.0802675585284281,use,user,role_models
177,Personnages de radio ou de télévision,0.0,use,future_user,role_models
178,Personnages de radio ou de télévision,0.006622516556291391,use,nonuser,role_models
179,Personnages de radio ou de télévision,0.0,use,past_user,role_models
180,Personnages de radio ou de télévision,0.010033444816053512,use,user,role_models
181,Aucune personne,0.05102040816326531,use,future_user,role_models
182,Aucune personne,0.029801324503311258,use,nonuser,role_models
183,Aucune personne,0.015625,use,past_user,role_models
184,Aucune personne,0.05351170568561873,use,user,role_models
185,Je ne sais pas,0.072992700729927,gender,Femme Nyɔnu,role_models
186,Je ne sais pas,0.009615384615384616,gender,Homme Sunnu,role_models
187,Préfère ne pas répondre,0.0072992700729927005,gender,Femme Nyɔnu,role_models
188,Préfère ne pas répondre,0.007211538461538462,gender,Homme Sunnu,role_models
189,Autre,0.12652068126520682,gender,Femme Nyɔnu,role_models
190,Autre,0.08653846153846154,gender,Homme Sunnu,role_models
191,Le prophète Mahomet,0.0,gender,Femme Nyɔnu,role_models
192,Le prophète Mahomet,0.009615384615384616,gender,Homme Sunnu,role_models
193,Dieu,0.13138686131386862,gender,Femme Nyɔnu,role_models
194,Dieu,0.11778846153846154,gender,Homme Sunnu,role_models
195,Le chef religieux,0.029197080291970802,gender,Femme Nyɔnu,role_models
196,Le chef religieux,0.038461538461538464,gender,Homme Sunnu,role_models
197,Malama (prédicatrices),0.0024330900243309003,gender,Femme Nyɔnu,role_models
198,Malama (prédicatrices),0.0,gender,Homme Sunnu,role_models
199,Chef traditionnel,0.009732360097323601,gender,Femme Nyɔnu,role_models
200,Chef traditionnel,0.009615384615384616,gender,Homme Sunnu,role_models
201,Jésus-Christ,0.0535279805352798,gender,Femme Nyɔnu,role_models
202,Jésus-Christ,0.04326923076923077,gender,Homme Sunnu,role_models
203,Croyant fervent,0.009732360097323601,gender,Femme Nyɔnu,role_models
204,Croyant fervent,0.007211538461538462,gender,Homme Sunnu,role_models
205,Conjoint,0.40389294403892945,gender,Femme Nyɔnu,role_models
206,Conjoint,0.0,gender,Homme Sunnu,role_models
207,Mère,0.4768856447688564,gender,Femme Nyɔnu,role_models
208,Mère,0.2668269230769231,gender,Homme Sunnu,role_models
209,Père,0.26034063260340634,gender,Femme Nyɔnu,role_models
210,Père,0.24519230769230768,gender,Homme Sunnu,role_models
211,Frère,0.0827250608272506,gender,Femme Nyɔnu,role_models
212,Frère,0.30288461538461536,gender,Homme Sunnu,role_models
213,Sœur,0.1411192214111922,gender,Femme Nyɔnu,role_models
214,Sœur,0.0625,gender,Homme Sunnu,role_models
215,Ami,0.15328467153284672,gender,Femme Nyɔnu,role_models
216,Ami,0.3894230769230769,gender,Homme Sunnu,role_models
217,Enfants,0.05596107055961071,gender,Femme Nyɔnu,role_models
218,Enfants,0.004807692307692308,gender,Homme Sunnu,role_models
219,Dirigeant politique,0.009732360097323601,gender,Femme Nyɔnu,role_models
220,Dirigeant politique,0.040865384615384616,gender,Homme Sunnu,role_models
221,Voisin,0.029197080291970802,gender,Femme Nyɔnu,role_models
222,Voisin,0.04807692307692308,gender,Homme Sunnu,role_models
223,Collègue,0.012165450121654502,gender,Femme Nyɔnu,role_models
224,Collègue,0.01201923076923077,gender,Homme Sunnu,role_models
225,"Les anciens, les personnes âgées",0.0681265206812652,gender,Femme Nyɔnu,role_models
226,"Les anciens, les personnes âgées",0.04807692307692308,gender,Homme Sunnu,role_models
227,Officiers militaires,0.004866180048661801,gender,Femme Nyɔnu,role_models
