,label,split,group,weighted_agreement,agree_n,agree_pct,agree_weighted_n,disagree_n,disagree_pct,disagree_weighted_n,total_n,total_weighted_n
48,Ma religion autorise l'espacement des naissances grâce à des méthodes “modernes”.,none,all,0.27876697074228984,355.0,0.728952772073922,576240.5248956634,132.0,0.27104722792607805,276757.93416015746,697.0,1074311.6013280025
49,Mes parents doivent donner leur accord pour que je puisse utiliser un moyen de contraception.,none,all,-0.6803155846045167,81.0,0.12217194570135746,153098.5303438269,582.0,0.8778280542986425,883969.4554487013,697.0,1074311.6013280025
50,Mon conjoint doit donner son accord pour que je puisse utiliser un moyen de contraception.,none,all,0.48862120548456234,563.0,0.8517397881996974,782495.4899699069,98.0,0.14826021180030258,257564.06026296763,697.0,1074311.6013280025
51,"Même si je souhaite avoir davantage d'enfants, je peux tout de même utiliser un moyen de contraception pour l'instant.",none,all,0.3087144651440631,416.0,0.7160068846815835,650380.5244005661,165.0,0.28399311531841653,318724.99299852987,697.0,1074311.6013280025
52,"Même si je voulais utiliser une méthode contraceptive moderne, son coût me rendrait cela impossible.",none,all,-0.5733346387762022,106.0,0.1815068493150685,135659.60343196514,478.0,0.8184931506849316,751599.6573124388,697.0,1074311.6013280025
53,"Pour les personnes comme moi, l'accès aux contraceptifs est réaliste, malgré les coûts potentiels.",none,all,0.4749760263341343,374.0,0.684981684981685,712559.5003299691,172.0,0.315018315018315,202287.24488653388,697.0,1074311.6013280025
54,"Si je voulais des contraceptifs, je ne saurais pas où m'adresser pour les obtenir.",none,all,-0.3149645974875319,180.0,0.29079159935379645,317882.6885879581,439.0,0.7092084006462036,656252.8096764182,697.0,1074311.6013280025
55,"Si un enfant meurt, il est important d'en avoir un autre rapidement.",none,all,-0.545207111610793,93.0,0.15577889447236182,160267.34331610287,504.0,0.8442211055276382,745989.6684461089,697.0,1074311.6013280025
56,"Si une famille n'a pas encore eu d'enfant d'un certain genre, elle doit continuer à avoir des enfants jusqu'à ce qu'elle y parvienne.",none,all,-0.5112514710542075,96.0,0.14545454545454545,223769.84732856677,564.0,0.8545454545454545,773013.2338781096,697.0,1074311.6013280025
57,Un couple ne devrait pas utiliser de contraception avant d'avoir son premier enfant.,none,all,0.7109707216299577,550.0,0.870253164556962,896751.9934046129,82.0,0.12974683544303797,132947.89895300756,697.0,1074311.6013280025
58,Une femme doit donner naissance à tous les enfants qu'elle porte en elle.,none,all,-0.6559770595498486,76.0,0.11603053435114503,159435.01025224495,579.0,0.8839694656488549,864158.7755316773,697.0,1074311.6013280025
59,Une femme ménopausée n'a pas besoin de contraception.,none,all,0.7592161117138271,529.0,0.9583333333333334,848496.6223917253,23.0,0.041666666666666664,32861.9456624241,697.0,1074311.6013280025
60,Une femme n'a pas besoin d'avoir davantage d'enfants que ses coépouses pour gagner le respect.,none,all,0.8494372744674151,614.0,0.9016152716593245,982291.1323444797,67.0,0.09838472834067548,69730.81378369716,697.0,1074311.6013280025
61,Une femme ne peut pas utiliser de contraception pendant qu'elle allaite.,none,all,0.2096563800227355,304.0,0.6623093681917211,522700.4440034412,155.0,0.33769063180827885,297464.16265258397,697.0,1074311.6013280025
62,"Après l'accouchement, il n'est pas nécessaire d'utiliser un moyen de contraception jusqu'au retour des règles.",use,nonuser,0.3785117162485673,173.0,0.7119341563786008,371540.489310475,70.0,0.2880658436213992,85643.25488715094,435.0,755319.3789002199
63,"Après l'accouchement, il n'est pas nécessaire d'utiliser un moyen de contraception jusqu'au retour des règles.",use,user,0.2680537946282662,108.0,0.5595854922279793,165910.18710836212,85.0,0.44041450777202074,80403.11142969107,262.0,318992.2224277827
64,Il est acceptable d'utiliser des contraceptifs avant même d'avoir atteint le nombre d'enfants souhaité.,use,nonuser,0.22149880620615503,211.0,0.6492307692307693,414520.60913066124,114.0,0.3507692307692308,247218.26839988807,435.0,755319.3789002199
65,Il est acceptable d'utiliser des contraceptifs avant même d'avoir atteint le nombre d'enfants souhaité.,use,user,0.8156051041999995,216.0,0.8888888888888888,285708.417393332,27.0,0.1111111111111111,25536.73258113081,262.0,318992.2224277827
66,"Il est important d'avoir beaucoup d'enfants, car ils apportent des avantages à la famille.",use,nonuser,-0.23814900542197573,90.0,0.21377672209026127,263329.7829661451,331.0,0.7862232779097387,443208.34182717686,435.0,755319.3789002199
67,"Il est important d'avoir beaucoup d'enfants, car ils apportent des avantages à la famille.",use,user,-0.7504064753549315,36.0,0.13953488372093023,37372.72626675508,222.0,0.8604651162790697,276746.55556442385,262.0,318992.2224277827
68,Il est possible d'utiliser des contraceptifs sans que les autres ne le sachent.,use,nonuser,0.47896166712099075,304.0,0.881159420289855,469869.86802231835,41.0,0.11884057971014493,108100.83909547767,435.0,755319.3789002199
69,Il est possible d'utiliser des contraceptifs sans que les autres ne le sachent.,use,user,0.8119091874230803,233.0,0.9282868525896414,284701.1731719179,18.0,0.07171314741035857,25708.457066294402,262.0,318992.2224277827
70,Il existe des situations où la contraception est utile même si l'on n'est pas sexuellement actif.,use,nonuser,-0.17002655437865324,97.0,0.5843373493975904,130883.54409253842,69.0,0.41566265060240964,259307.89554236725,435.0,755319.3789002199
71,Il existe des situations où la contraception est utile même si l'on n'est pas sexuellement actif.,use,user,-0.0696311696374621,112.0,0.8296296296296296,102038.43404469005,23.0,0.17037037037037037,124250.23559759004,262.0,318992.2224277827
72,Il m'est trop difficile de me rendre dans un établissement de santé qui fournit des contraceptifs.,use,nonuser,-0.5021102026521647,106.0,0.28342245989304815,151771.49375610403,268.0,0.7165775401069518,531025.0601628007,435.0,755319.3789002199
73,Il m'est trop difficile de me rendre dans un établissement de santé qui fournit des contraceptifs.,use,user,-0.5805470548560467,58.0,0.232,65377.21573413688,192.0,0.768,250567.21098657112,262.0,318992.2224277827
74,Il n'est pas nécessaire d'avoir beaucoup d'enfants pour réussir dans la vie.,use,nonuser,0.5166121756662978,342.0,0.8181818181818182,558266.4627255539,76.0,0.18181818181818182,168059.27506899444,435.0,755319.3789002199
75,Il n'est pas nécessaire d'avoir beaucoup d'enfants pour réussir dans la vie.,use,user,0.7955751204599835,215.0,0.8464566929133859,282469.4913909674,39.0,0.15354330708661418,28687.215607186263,262.0,318992.2224277827
76,Il n'y a aucune raison valable qui m'empêche d'utiliser un moyen de contraception.,use,nonuser,-0.11378420956737245,131.0,0.3981762917933131,259547.00130640954,198.0,0.601823708206687,345490.4198054898,435.0,755319.3789002199
77,Il n'y a aucune raison valable qui m'empêche d'utiliser un moyen de contraception.,use,user,0.6063521741748309,164.0,0.6978723404255319,233531.15403642337,71.0,0.3021276595744681,40109.52642247606,262.0,318992.2224277827
78,Je ne connais pas suffisamment les différentes méthodes contraceptives disponibles.,use,nonuser,0.5923069636223446,300.0,0.8042895442359249,540538.9661910356,73.0,0.19571045576407506,93158.03830953105,435.0,755319.3789002199
79,Je ne connais pas suffisamment les différentes méthodes contraceptives disponibles.,use,user,0.400291063703549,153.0,0.6375,219923.6567118471,87.0,0.3625,92233.92068307089,262.0,318992.2224277827
80,Je ne crains pas que les préservatifs puissent se perdre à l'intérieur du corps.,use,nonuser,0.20530073033324575,116.0,0.7160493827160493,258805.39704084472,46.0,0.2839506172839506,103737.77691777606,435.0,755319.3789002199
81,Je ne crains pas que les préservatifs puissent se perdre à l'intérieur du corps.,use,user,0.49887125893198814,124.0,0.8,189253.42299933263,31.0,0.2,30117.37140727186,262.0,318992.2224277827
82,Je ne pense pas avoir suffisamment d'informations pour utiliser correctement les contraceptifs.,use,nonuser,0.5446899106669634,287.0,0.779891304347826,521953.0350997754,81.0,0.22010869565217392,110538.19008158839,435.0,755319.3789002199
83,Je ne pense pas avoir suffisamment d'informations pour utiliser correctement les contraceptifs.,use,user,-0.11928578682010263,139.0,0.5767634854771784,135332.44557367425,102.0,0.42323651452282157,173383.68381546545,262.0,318992.2224277827
84,Je ne vois pas d'avantages évidents à utiliser des contraceptifs modernes.,use,nonuser,0.20176295212209538,202.0,0.5889212827988338,371083.32827848196,141.0,0.4110787172011662,218687.8605965461,435.0,755319.3789002199
85,Je ne vois pas d'avantages évidents à utiliser des contraceptifs modernes.,use,user,-0.4399136050677511,75.0,0.3125,82985.28433642017,165.0,0.6875,223314.30289320002,262.0,318992.2224277827
86,Je peux utiliser un contraceptif même si mon mari n'est pas d'accord.,use,nonuser,-0.6717565031384424,45.0,0.11138613861386139,109328.3148001488,359.0,0.8886138613861386,616719.0195228606,435.0,755319.3789002199
87,Je peux utiliser un contraceptif même si mon mari n'est pas d'accord.,use,user,-0.6278186027573808,34.0,0.1349206349206349,52655.611051187734,218.0,0.8650793650793651,252924.86242626992,262.0,318992.2224277827
88,Je sais pourquoi je n'utilise pas de contraception.,use,nonuser,0.8763955830809316,382.0,0.9646464646464646,677572.9646295048,14.0,0.03535353535353535,15614.397145919382,435.0,755319.3789002199
89,Je sais pourquoi je n'utilise pas de contraception.,use,user,0.34575053454165616,170.0,0.8415841584158416,140809.95534595472,32.0,0.15841584158415842,30518.223926917937,262.0,318992.2224277827
90,Je suis convaincue que je pourrais choisir la méthode contraceptive qui me convient.,use,nonuser,0.004215384121446578,149.0,0.48534201954397393,277432.992676544,158.0,0.5146579804560261,274249.0313601071,435.0,755319.3789002199
91,Je suis convaincue que je pourrais choisir la méthode contraceptive qui me convient.,use,user,0.6781838230307845,201.0,0.8553191489361702,262100.60977948023,34.0,0.14468085106382977,45765.244856320125,262.0,318992.2224277827
92,Je suis convaincue que les contraceptifs “modernes” peuvent être utilisés en toute sécurité dans le corps.,use,nonuser,-0.08392975300534294,118.0,0.48360655737704916,252598.10643083302,126.0,0.5163934426229508,315991.8753420774,435.0,755319.3789002199
93,Je suis convaincue que les contraceptifs “modernes” peuvent être utilisés en toute sécurité dans le corps.,use,user,0.5366869575889246,144.0,0.7783783783783784,217851.602606285,41.0,0.22162162162162163,46652.637256988775,262.0,318992.2224277827
94,L'utilisation de contraceptifs n'encourage pas la promiscuité/l’adultère.,use,nonuser,0.029461309965061445,147.0,0.550561797752809,236546.99260052218,120.0,0.449438202247191,214294.2942561251,435.0,755319.3789002199
95,L'utilisation de contraceptifs n'encourage pas la promiscuité/l’adultère.,use,user,0.3236493276544788,111.0,0.578125,172899.8645404526,81.0,0.421875,69658.24622469278,262.0,318992.2224277827
96,L'utilisation de contraceptifs peut entraîner des problèmes cardiaques soudains.,use,nonuser,0.07336657494762489,91.0,0.8125,127682.65181707354,21.0,0.1875,72267.45599559709,435.0,755319.3789002199
97,L'utilisation de contraceptifs peut entraîner des problèmes cardiaques soudains.,use,user,-0.2947681536751743,56.0,0.5544554455445545,42602.01185506823,45.0,0.44554455445544555,136630.76029684627,262.0,318992.2224277827
98,L'utilisation de contraceptifs peut rendre les règles plus douloureuses.,use,nonuser,0.5732160213349006,263.0,0.9392857142857143,484658.17028905,17.0,0.060714285714285714,51697.001078717694,435.0,755319.3789002199
99,L'utilisation de contraceptifs peut rendre les règles plus douloureuses.,use,user,0.47214265361480545,184.0,0.92,186262.75259845203,16.0,0.08,35652.918218914456,262.0,318992.2224277827
100,L'utilisation de contraceptifs rend les femmes plus susceptibles de contracter des infections lorsqu'elles urinent dans des endroits sales.,use,nonuser,0.2226801377882256,120.0,0.8955223880597015,195851.93704616258,14.0,0.1044776119402985,27657.313678544604,435.0,755319.3789002199
101,L'utilisation de contraceptifs rend les femmes plus susceptibles de contracter des infections lorsqu'elles urinent dans des endroits sales.,use,user,0.14377149625772434,95.0,0.7661290322580645,80221.71373733915,29.0,0.23387096774193547,34359.724624320035,262.0,318992.2224277827
102,L'utilisation de contraceptifs va à l'encontre de ma foi.,use,nonuser,-0.0367378534718658,106.0,0.3509933774834437,261960.92357913803,196.0,0.6490066225165563,289709.736245635,435.0,755319.3789002199
103,L'utilisation de contraceptifs va à l'encontre de ma foi.,use,user,-0.5202070753881111,45.0,0.23809523809523808,59974.5068052052,144.0,0.7619047619047619,225916.5179059159,262.0,318992.2224277827
104,L'utilisation de la contraception n'est pas importante pour moi ou ma famille.,use,nonuser,0.347608512963905,232.0,0.6590909090909091,476408.29240803013,120.0,0.3409090909090909,213852.84629570425,435.0,755319.3789002199
105,L'utilisation de la contraception n'est pas importante pour moi ou ma famille.,use,user,-0.6598643157895687,47.0,0.21363636363636362,38326.73880997271,173.0,0.7863636363636364,248818.32340447555,262.0,318992.2224277827
106,Les chefs religieux que j'admire n'utilisent pas et n'encouragent pas la contraception.,use,nonuser,0.1954134415111927,82.0,0.5540540540540541,208484.04791251346,66.0,0.44594594594594594,60884.48864152498,435.0,755319.3789002199
107,Les chefs religieux que j'admire n'utilisent pas et n'encouragent pas la contraception.,use,user,0.27313183912404365,57.0,0.5588235294117647,134522.41760921106,45.0,0.4411764705882353,47395.485231244784,262.0,318992.2224277827
108,Les contraceptifs affaiblissent l'utérus des femmes.,use,nonuser,0.17760880709123536,109.0,0.8384615384615385,238209.85449792535,21.0,0.16153846153846155,104058.4806385645,435.0,755319.3789002199
109,Les contraceptifs affaiblissent l'utérus des femmes.,use,user,-0.03585105725799225,59.0,0.7023809523809523,78493.13480802692,25.0,0.2976190476190476,89929.34323913956,262.0,318992.2224277827
110,Les contraceptifs ne causent pas la mort.,use,nonuser,0.09542726646934888,93.0,0.6458333333333334,172623.597189723,51.0,0.3541666666666667,100545.53354994864,435.0,755319.3789002199
111,Les contraceptifs ne causent pas la mort.,use,user,0.4750867294735728,129.0,0.8896551724137931,177484.5997200866,16.0,0.1103448275862069,25935.62803936489,262.0,318992.2224277827
112,Les contraceptifs ne provoquent pas de cancer.,use,nonuser,0.10126682969013298,66.0,0.6804123711340206,131260.50417244493,31.0,0.31958762886597936,54771.70526769932,435.0,755319.3789002199
113,Les contraceptifs ne provoquent pas de cancer.,use,user,0.39637841948821106,80.0,0.8602150537634409,151129.73572559442,13.0,0.13978494623655913,24688.10277063802,262.0,318992.2224277827
114,Les contraceptifs peuvent empêcher une femme de concevoir à nouveau.,use,nonuser,0.5999425504833149,290.0,0.9034267912772586,544313.8011200544,31.0,0.09657320872274143,91165.5665131831,435.0,755319.3789002199
115,Les contraceptifs peuvent empêcher une femme de concevoir à nouveau.,use,user,0.3425343340930231,153.0,0.788659793814433,152296.99117784033,41.0,0.211340206185567,43031.20268768626,262.0,318992.2224277827
116,Les contraceptifs peuvent faire perdre trop de poids à une femme.,use,nonuser,0.631244884625407,308.0,0.9535603715170279,545746.8297868109,15.0,0.04643962848297214,68955.33559760754,435.0,755319.3789002199
117,Les contraceptifs peuvent faire perdre trop de poids à une femme.,use,user,0.3926505207466587,231.0,0.9665271966527197,214819.91577110876,8.0,0.03347280334728033,89567.45352070591,262.0,318992.2224277827
118,Les contraceptifs peuvent provoquer des gonflements ou des inflammations dans le corps.,use,nonuser,0.38486535958146845,156.0,0.968944099378882,295233.6354366443,5.0,0.031055900621118012,4537.3710773597095,435.0,755319.3789002199
119,Les contraceptifs peuvent provoquer des gonflements ou des inflammations dans le corps.,use,user,0.32608446282730524,130.0,0.9154929577464789,122821.95950988216,12.0,0.08450704225352113,18803.55201343035,262.0,318992.2224277827
120,Les contraceptifs peuvent provoquer l'apparition de boutons chez les femmes.,use,nonuser,0.13087310460192358,98.0,0.8521739130434782,166473.3059541389,17.0,0.14782608695652175,67622.3138714705,435.0,755319.3789002199
121,Les contraceptifs peuvent provoquer l'apparition de boutons chez les femmes.,use,user,-0.04579196241918882,93.0,0.8303571428571429,94140.97179467227,19.0,0.16964285714285715,108748.25165609882,262.0,318992.2224277827
122,Les contraceptifs peuvent provoquer une sécheresse pendant les rapports intimes.,use,nonuser,0.04959786249861042,71.0,0.6826923076923077,149576.8293939857,33.0,0.3173076923076923,112114.60269675677,435.0,755319.3789002199
123,Les contraceptifs peuvent provoquer une sécheresse pendant les rapports intimes.,use,user,-0.05107553983034078,37.0,0.5522388059701493,73709.2936077847,30.0,0.44776119402985076,90001.99356996386,262.0,318992.2224277827
124,Les contraceptifs provoquent souvent des saignements excessifs chez les femmes.,use,nonuser,0.7477440104099167,324.0,0.9557522123893806,613589.8056198384,15.0,0.04424778761061947,48804.26410066055,435.0,755319.3789002199
125,Les contraceptifs provoquent souvent des saignements excessifs chez les femmes.,use,user,0.4082177770091813,223.0,0.9291666666666667,215695.68878410023,17.0,0.07083333333333333,85477.39286141247,262.0,318992.2224277827
126,Les contraceptifs provoquent souvent des vertiges ou des maux de tête.,use,nonuser,0.5358201888407931,246.0,0.9213483146067416,475148.91006845393,21.0,0.07865168539325842,70433.53783102763,435.0,755319.3789002199
127,Les contraceptifs provoquent souvent des vertiges ou des maux de tête.,use,user,0.5579561350234689,170.0,0.8947368421052632,220209.02753142084,20.0,0.10526315789473684,42225.36000306848,262.0,318992.2224277827
128,Les contraceptifs rendent les femmes fatiguées en permanence.,use,nonuser,0.3903128371196119,206.0,0.8841201716738197,355017.2482939322,27.0,0.11587982832618025,60206.39858396418,435.0,755319.3789002199
129,Les contraceptifs rendent les femmes fatiguées en permanence.,use,user,0.46110701600064496,150.0,0.8379888268156425,198825.83320658904,29.0,0.16201117318435754,51736.281395500155,262.0,318992.2224277827
130,Les contraceptifs sont dangereux car ils peuvent perturber les règles mensuelles des femmes.,use,nonuser,0.7384011629196446,284.0,0.9161290322580645,603768.4440716451,26.0,0.08387096774193549,46039.73631597901,435.0,755319.3789002199
131,Les contraceptifs sont dangereux car ils peuvent perturber les règles mensuelles des femmes.,use,user,0.196693880197011,185.0,0.8333333333333334,179680.57959100307,37.0,0.16666666666666666,116936.7616090145,262.0,318992.2224277827
132,Les contraceptifs “modernes” sont fiables.,use,nonuser,-0.0774041410405498,119.0,0.5151515151515151,203775.2741315072,112.0,0.48484848484848486,262240.1218665603,435.0,755319.3789002199
133,Les contraceptifs “modernes” sont fiables.,use,user,0.4714393743957667,143.0,0.7447916666666666,205849.04244432112,49.0,0.2552083333333333,55463.548665851944,262.0,318992.2224277827
134,Les couples peuvent décider eux-mêmes de l'espacement entre les naissances de leurs enfants.,use,nonuser,0.847535192765101,395.0,0.9753086419753086,680811.7515482559,10.0,0.024691358024691357,40651.99615284161,435.0,755319.3789002199
135,Les couples peuvent décider eux-mêmes de l'espacement entre les naissances de leurs enfants.,use,user,0.9566682037087383,251.0,0.9881889763779528,309575.70677631325,3.0,0.011811023622047244,4405.990349268105,262.0,318992.2224277827
136,Les effets secondaires des contraceptifs sont gérables.,use,nonuser,-0.2230635584788451,111.0,0.5260663507109005,167592.73353948866,100.0,0.47393364928909953,336076.9619850029,435.0,755319.3789002199
137,Les effets secondaires des contraceptifs sont gérables.,use,user,0.5107834185020692,164.0,0.8241206030150754,216488.2332739529,35.0,0.17587939698492464,53552.2954267176,262.0,318992.2224277827
138,"Les enfants naissent naturellement à des intervalles suffisants, sans contraception.",use,nonuser,0.3989630753752583,248.0,0.7469879518072289,415566.58438309754,84.0,0.25301204819277107,114222.04208653577,435.0,755319.3789002199
139,"Les enfants naissent naturellement à des intervalles suffisants, sans contraception.",use,user,0.3786464027045647,128.0,0.5818181818181818,189928.9622204016,92.0,0.41818181818181815,69143.7047073873,262.0,318992.2224277827
140,Les familles peuvent planifier les besoins de leurs enfants tout en continuant à faire confiance à Dieu.,use,nonuser,0.6537789189327361,376.0,0.9193154034229829,608307.8503595757,33.0,0.08068459657701711,114495.96337324422,435.0,755319.3789002199
141,Les familles peuvent planifier les besoins de leurs enfants tout en continuant à faire confiance à Dieu.,use,user,0.3573265729608444,236.0,0.932806324110672,212375.67427996246,17.0,0.06719367588932806,98391.27663867947,262.0,318992.2224277827
142,Les femmes qui utilisent des contraceptifs ne sont pas plus susceptibles de souffrir de complications lors de l'accouchement.,use,nonuser,0.16118287731963016,94.0,0.5662650602409639,217074.4761218466,72.0,0.43373493975903615,95329.92533543322,435.0,755319.3789002199
143,Les femmes qui utilisent des contraceptifs ne sont pas plus susceptibles de souffrir de complications lors de l'accouchement.,use,user,0.30332163830362247,61.0,0.5083333333333333,141017.82064843882,59.0,0.49166666666666664,44260.57713553026,262.0,318992.2224277827
144,Les femmes qui utilisent des contraceptifs prennent souvent trop de poids.,use,nonuser,0.8460329765215838,338.0,0.976878612716763,654972.7920345925,8.0,0.023121387283236993,15947.689679205323,435.0,755319.3789002199
145,Les femmes qui utilisent des contraceptifs prennent souvent trop de poids.,use,user,0.8035303311542695,237.0,0.9713114754098361,276809.67703660403,7.0,0.028688524590163935,20489.750913571326,262.0,318992.2224277827
146,Les frais de transport pour me rendre dans un établissement de santé sont abordables pour moi.,use,nonuser,0.5291681705287916,253.0,0.6503856041131105,549320.2093066468,136.0,0.3496143958868895,149629.23540907417,435.0,755319.3789002199
147,Les frais de transport pour me rendre dans un établissement de santé sont abordables pour moi.,use,user,0.708765762775591,182.0,0.7,272370.7803184722,78.0,0.3,46280.01446996386,262.0,318992.2224277827
148,Les frères et sœurs ne devraient pas influencer la décision d'une femme d'utiliser ou non un moyen de contraception.,use,nonuser,-0.08721536232958596,250.0,0.6067961165048543,328848.52166663425,162.0,0.3932038834951456,394723.9749719748,435.0,755319.3789002199
149,Les frères et sœurs ne devraient pas influencer la décision d'une femme d'utiliser ou non un moyen de contraception.,use,user,0.24812469364420806,174.0,0.6823529411764706,196013.91835216555,81.0,0.3176470588235294,116864.07088738684,262.0,318992.2224277827
150,Les implants et les Dispositifs Intra-utérins DIU (aussi appelés stérilets) ne se déplacent pas dangereusement à l'intérieur du corps.,use,nonuser,0.25909678022839394,100.0,0.5555555555555556,314738.74097387545,80.0,0.4444444444444444,119037.92185671817,435.0,755319.3789002199
151,Les implants et les Dispositifs Intra-utérins DIU (aussi appelés stérilets) ne se déplacent pas dangereusement à l'intérieur du corps.,use,user,0.4551285922635682,83.0,0.538961038961039,188376.56530132916,71.0,0.461038961038961,43194.084164745334,262.0,318992.2224277827
152,Les membres de ma communauté me regarderaient de haut si j'utilisais des contraceptifs.,use,nonuser,0.04662057622625102,88.0,0.4131455399061033,187442.85721433317,125.0,0.5868544600938967,152229.43253515087,435.0,755319.3789002199
153,Les membres de ma communauté me regarderaient de haut si j'utilisais des contraceptifs.,use,user,-0.23196300521296537,43.0,0.2529411764705882,37922.74266727305,127.0,0.7470588235294118,111917.1372211842,262.0,318992.2224277827
154,Les méthodes “traditionnelles” de prévention de la grossesse sont plus acceptables que les méthodes “modernes”.,use,nonuser,0.2812195196693748,114.0,0.5158371040723982,319766.5391454202,107.0,0.4841628959276018,107355.9862141298,435.0,755319.3789002199
155,Les méthodes “traditionnelles” de prévention de la grossesse sont plus acceptables que les méthodes “modernes”.,use,user,-0.2377227682776669,71.0,0.4226190476190476,64809.06023816951,97.0,0.5773809523809523,140640.77441274727,262.0,318992.2224277827
156,Les préservatifs ne réduisent pas le plaisir intime.,use,nonuser,-0.24788611006439507,67.0,0.3383838383838384,87435.93500329841,131.0,0.6616161616161617,274669.1176951289,435.0,755319.3789002199
157,Les préservatifs ne réduisent pas le plaisir intime.,use,user,-0.33722236720299015,59.0,0.3532934131736527,49550.71968946658,108.0,0.6467065868263473,157122.0320559062,262.0,318992.2224277827
158,Ma religion autorise l'espacement des naissances grâce à des méthodes “modernes”.,use,nonuser,0.1527160955333485,197.0,0.6700680272108843,342432.0978771508,97.0,0.3299319727891156,227082.67145083536,435.0,755319.3789002199
159,Ma religion autorise l'espacement des naissances grâce à des méthodes “modernes”.,use,user,0.5772340244153654,158.0,0.8186528497409327,233808.42701851254,35.0,0.18134715025906736,49675.262709322116,262.0,318992.2224277827
160,Mes parents doivent donner leur accord pour que je puisse utiliser un moyen de contraception.,use,nonuser,-0.6165680641262756,58.0,0.1411192214111922,130142.28569908213,353.0,0.8588807785888077,595848.0929446516,435.0,755319.3789002199
161,Mes parents doivent donner leur accord pour que je puisse utiliser un moyen de contraception.,use,user,-0.8312588809883484,23.0,0.09126984126984126,22956.24464474476,229.0,0.9087301587301587,288121.3625040498,262.0,318992.2224277827
162,Mon conjoint doit donner son accord pour que je puisse utiliser un moyen de contraception.,use,nonuser,0.45138363112442,347.0,0.8484107579462102,536786.4318004055,62.0,0.15158924205378974,195847.62789378254,435.0,755319.3789002199
163,Mon conjoint doit donner son accord pour que je puisse utiliser un moyen de contraception.,use,user,0.5767934540848272,216.0,0.8571428571428571,245709.05816950134,36.0,0.14285714285714285,61716.432369185066,262.0,318992.2224277827
164,"Même si je souhaite avoir davantage d'enfants, je peux tout de même utiliser un moyen de contraception pour l'instant.",use,nonuser,0.08957912996806254,195.0,0.5786350148367952,364813.2188655841,142.0,0.42136498516320475,297152.36605568504,435.0,755319.3789002199
165,"Même si je souhaite avoir davantage d'enfants, je peux tout de même utiliser un moyen de contraception pour l'instant.",use,user,0.8275897029179244,221.0,0.9057377049180327,285567.305534982,23.0,0.0942622950819672,21572.626942844807,262.0,318992.2224277827
166,"Même si je voulais utiliser une méthode contraceptive moderne, son coût me rendrait cela impossible.",use,nonuser,-0.5937703521375625,65.0,0.19005847953216373,94198.74250410208,277.0,0.8099415204678363,542684.9960900105,435.0,755319.3789002199
167,"Même si je voulais utiliser une méthode contraceptive moderne, son coût me rendrait cela impossible.",use,user,-0.5249463420145776,41.0,0.16942148760330578,41460.86092786307,201.0,0.8305785123966942,208914.66122242817,262.0,318992.2224277827
168,"Pour les personnes comme moi, l'accès aux contraceptifs est réaliste, malgré les coûts potentiels.",use,nonuser,0.3860084691064544,196.0,0.6068111455108359,457528.5529375735,127.0,0.3931888544891641,165968.87580186166,435.0,755319.3789002199
169,"Pour les personnes comme moi, l'accès aux contraceptifs est réaliste, malgré les coûts potentiels.",use,user,0.6856360843005764,178.0,0.7982062780269058,255030.94739239564,45.0,0.20179372197309417,36318.36908467219,262.0,318992.2224277827
170,"Si je voulais des contraceptifs, je ne saurais pas où m'adresser pour les obtenir.",use,nonuser,-0.27690545239805425,116.0,0.31607629427792916,224031.78212593045,251.0,0.6839237057220708,433183.8364453132,435.0,755319.3789002199
171,"Si je voulais des contraceptifs, je ne saurais pas où m'adresser pour les obtenir.",use,user,-0.4050821859718894,64.0,0.25396825396825395,93850.90646202759,188.0,0.746031746031746,223068.97323110502,262.0,318992.2224277827
172,"Si un enfant meurt, il est important d'en avoir un autre rapidement.",use,nonuser,-0.43908923051558735,69.0,0.19166666666666668,136208.02266841425,291.0,0.8083333333333333,467860.6275432232,435.0,755319.3789002199
173,"Si un enfant meurt, il est important d'en avoir un autre rapidement.",use,user,-0.7964762222775401,24.0,0.10126582278481013,24059.320647688644,213.0,0.8987341772151899,278129.04090288584,262.0,318992.2224277827
174,"Si une famille n'a pas encore eu d'enfant d'un certain genre, elle doit continuer à avoir des enfants jusqu'à ce qu'elle y parvienne.",use,nonuser,-0.3962660842971047,71.0,0.17574257425742573,190771.32361376972,333.0,0.8242574257425742,490078.77628428105,435.0,755319.3789002199
175,"Si une famille n'a pas encore eu d'enfant d'un certain genre, elle doit continuer à avoir des enfants jusqu'à ce qu'elle y parvienne.",use,user,-0.7835173283436868,25.0,0.09765625,32998.523714797004,231.0,0.90234375,282934.45759382844,262.0,318992.2224277827
176,Un couple ne devrait pas utiliser de contraception avant d'avoir son premier enfant.,use,nonuser,0.768842030531978,356.0,0.9035532994923858,649494.1792429755,38.0,0.09644670050761421,68772.89426917821,435.0,755319.3789002199
177,Un couple ne devrait pas utiliser de contraception avant d'avoir son premier enfant.,use,user,0.5739412957607655,194.0,0.8151260504201681,247257.81416163727,44.0,0.18487394957983194,64175.00468382933,262.0,318992.2224277827
178,Une femme doit donner naissance à tous les enfants qu'elle porte en elle.,use,nonuser,-0.6101461136577985,53.0,0.1311881188118812,126375.08940629508,351.0,0.8688118811881188,587230.2730126865,435.0,755319.3789002199
179,Une femme doit donner naissance à tous les enfants qu'elle porte en elle.,use,user,-0.7644969517344612,23.0,0.09163346613545817,33059.92084594978,228.0,0.9083665338645418,276928.50251899083,262.0,318992.2224277827
