,label,proportion,split,group,question
406,Avoir bonne mine et être en forme,0.0033444816053511705,use,user,main
407,Davantage de temps pour me reposer ou moins de stress,0.0,use,future_user,main
408,Davantage de temps pour me reposer ou moins de stress,0.0,use,nonuser,main
409,Davantage de temps pour me reposer ou moins de stress,0.0078125,use,past_user,main
410,Davantage de temps pour me reposer ou moins de stress,0.0033444816053511705,use,user,main
411,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.0,use,future_user,main
412,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.013245033112582781,use,nonuser,main
413,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.0078125,use,past_user,main
414,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.0033444816053511705,use,user,main
415,Avoir davantage d'enfants,0.02040816326530612,use,future_user,main
416,Avoir davantage d'enfants,0.016556291390728478,use,nonuser,main
417,Avoir davantage d'enfants,0.0234375,use,past_user,main
418,Avoir davantage d'enfants,0.006688963210702341,use,user,main
419,Avoir moins d'enfants,0.030612244897959183,use,future_user,main
420,Avoir moins d'enfants,0.013245033112582781,use,nonuser,main
421,Avoir moins d'enfants,0.0234375,use,past_user,main
422,Avoir moins d'enfants,0.010033444816053512,use,user,main
423,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0,use,future_user,main
424,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0,use,nonuser,main
425,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0,use,past_user,main
426,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0033444816053511705,use,user,main
427,Une famille paisible,0.02040816326530612,use,future_user,main
428,Une famille paisible,0.023178807947019868,use,nonuser,main
429,Une famille paisible,0.0234375,use,past_user,main
430,Une famille paisible,0.043478260869565216,use,user,main
431,Trouver un emploi,0.061224489795918366,use,future_user,main
432,Trouver un emploi,0.04966887417218543,use,nonuser,main
433,Trouver un emploi,0.03125,use,past_user,main
434,Trouver un emploi,0.030100334448160536,use,user,main
435,Avoir un revenu stable,0.05102040816326531,use,future_user,main
436,Avoir un revenu stable,0.029801324503311258,use,nonuser,main
437,Avoir un revenu stable,0.046875,use,past_user,main
438,Avoir un revenu stable,0.056856187290969896,use,user,main
439,Avoir un travail meilleur / agréable / respecté,0.07142857142857142,use,future_user,main
440,Avoir un travail meilleur / agréable / respecté,0.039735099337748346,use,nonuser,main
441,Avoir un travail meilleur / agréable / respecté,0.015625,use,past_user,main
442,Avoir un travail meilleur / agréable / respecté,0.08361204013377926,use,user,main
443,Créer une entreprise,0.0,use,future_user,main
444,Créer une entreprise,0.006622516556291391,use,nonuser,main
445,Créer une entreprise,0.0,use,past_user,main
446,Créer une entreprise,0.010033444816053512,use,user,main
447,Prospérité financière,0.30612244897959184,use,future_user,main
448,Prospérité financière,0.30132450331125826,use,nonuser,main
449,Prospérité financière,0.3125,use,past_user,main
450,Prospérité financière,0.2809364548494983,use,user,main
451,Construire / posséder une maison,0.01020408163265306,use,future_user,main
452,Construire / posséder une maison,0.023178807947019868,use,nonuser,main
453,Construire / posséder une maison,0.0390625,use,past_user,main
454,Construire / posséder une maison,0.023411371237458192,use,user,main
455,Posséder une voiture ou une moto,0.0,use,future_user,main
456,Posséder une voiture ou une moto,0.0,use,nonuser,main
457,Posséder une voiture ou une moto,0.0,use,past_user,main
458,Posséder une voiture ou une moto,0.0033444816053511705,use,user,main
459,Avoir plus de temps pour la pratique religieuse,0.01020408163265306,use,future_user,main
460,Avoir plus de temps pour la pratique religieuse,0.006622516556291391,use,nonuser,main
461,Avoir plus de temps pour la pratique religieuse,0.0,use,past_user,main
462,Avoir plus de temps pour la pratique religieuse,0.0033444816053511705,use,user,main
463,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0,use,future_user,main
464,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0033112582781456954,use,nonuser,main
465,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0,use,past_user,main
466,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0033444816053511705,use,user,main
467,Être une personne responsable / sage / patiente,0.0,use,future_user,main
468,Être une personne responsable / sage / patiente,0.013245033112582781,use,nonuser,main
469,Être une personne responsable / sage / patiente,0.0,use,past_user,main
470,Être une personne responsable / sage / patiente,0.006688963210702341,use,user,main
471,Être respecté(e) de ses pairs,0.0,use,future_user,main
472,Être respecté(e) de ses pairs,0.006622516556291391,use,nonuser,main
473,Être respecté(e) de ses pairs,0.0078125,use,past_user,main
474,Être respecté(e) de ses pairs,0.0,use,user,main
475,Aider les autres,0.0,use,future_user,main
476,Aider les autres,0.0033112582781456954,use,nonuser,main
477,Aider les autres,0.0,use,past_user,main
478,Aider les autres,0.0,use,user,main
479,Vivre à l'étranger,0.0,use,future_user,main
480,Vivre à l'étranger,0.0,use,nonuser,main
481,Vivre à l'étranger,0.0,use,past_user,main
482,Vivre à l'étranger,0.006688963210702341,use,user,main
483,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0,use,future_user,main
484,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0,use,nonuser,main
485,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0,use,past_user,main
486,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0033444816053511705,use,user,main
487,Correction des erreurs passées,0.0,use,future_user,main
488,Correction des erreurs passées,0.006622516556291391,use,nonuser,main
489,Correction des erreurs passées,0.0078125,use,past_user,main
490,Correction des erreurs passées,0.0033444816053511705,use,user,main
491,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,use,future_user,main
492,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,use,nonuser,main
493,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,use,past_user,main
494,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,use,user,main
495,Préfère ne pas répondre,0.0,gender,Femme Nyɔnu,main
496,Préfère ne pas répondre,0.002403846153846154,gender,Homme Sunnu,main
497,Je ne sais pas,0.0,gender,Femme Nyɔnu,main
498,Je ne sais pas,0.004807692307692308,gender,Homme Sunnu,main
499,Autre,0.029197080291970802,gender,Femme Nyɔnu,main
500,Autre,0.007211538461538462,gender,Homme Sunnu,main
501,Avoir toujours assez de nourriture pour mes enfants,0.004866180048661801,gender,Femme Nyɔnu,main
502,Avoir toujours assez de nourriture pour mes enfants,0.01201923076923077,gender,Homme Sunnu,main
503,Des enfants bien élevés,0.012165450121654502,gender,Femme Nyɔnu,main
504,Des enfants bien élevés,0.016826923076923076,gender,Homme Sunnu,main
505,Des enfants pouvant aller à l'école,0.012165450121654502,gender,Femme Nyɔnu,main
506,Des enfants pouvant aller à l'école,0.002403846153846154,gender,Homme Sunnu,main
507,Une meilleure éducation pour moi-même,0.004866180048661801,gender,Femme Nyɔnu,main
508,Une meilleure éducation pour moi-même,0.007211538461538462,gender,Homme Sunnu,main
509,Une bonne santé pour les membres de ma famille,0.09245742092457421,gender,Femme Nyɔnu,main
510,Une bonne santé pour les membres de ma famille,0.22355769230769232,gender,Homme Sunnu,main
511,Une bonne/meilleure santé personnelle,0.0948905109489051,gender,Femme Nyɔnu,main
512,Une bonne/meilleure santé personnelle,0.20432692307692307,gender,Homme Sunnu,main
513,Une longue vie,0.0705596107055961,gender,Femme Nyɔnu,main
514,Une longue vie,0.04567307692307692,gender,Homme Sunnu,main
515,Avoir bonne mine et être en forme,0.021897810218978103,gender,Femme Nyɔnu,main
516,Avoir bonne mine et être en forme,0.0,gender,Homme Sunnu,main
517,Davantage de temps pour me reposer ou moins de stress,0.004866180048661801,gender,Femme Nyɔnu,main
518,Davantage de temps pour me reposer ou moins de stress,0.0,gender,Homme Sunnu,main
519,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.012165450121654502,gender,Femme Nyɔnu,main
520,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.002403846153846154,gender,Homme Sunnu,main
521,Avoir davantage d'enfants,0.029197080291970802,gender,Femme Nyɔnu,main
522,Avoir davantage d'enfants,0.0,gender,Homme Sunnu,main
523,Avoir moins d'enfants,0.029197080291970802,gender,Femme Nyɔnu,main
524,Avoir moins d'enfants,0.002403846153846154,gender,Homme Sunnu,main
525,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0,gender,Femme Nyɔnu,main
526,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.002403846153846154,gender,Homme Sunnu,main
527,Une famille paisible,0.0413625304136253,gender,Femme Nyɔnu,main
528,Une famille paisible,0.019230769230769232,gender,Homme Sunnu,main
529,Trouver un emploi,0.0340632603406326,gender,Femme Nyɔnu,main
530,Trouver un emploi,0.04807692307692308,gender,Homme Sunnu,main
531,Avoir un revenu stable,0.06326034063260341,gender,Femme Nyɔnu,main
532,Avoir un revenu stable,0.026442307692307692,gender,Homme Sunnu,main
533,Avoir un travail meilleur / agréable / respecté,0.051094890510948905,gender,Femme Nyɔnu,main
534,Avoir un travail meilleur / agréable / respecté,0.06009615384615385,gender,Homme Sunnu,main
535,Créer une entreprise,0.004866180048661801,gender,Femme Nyɔnu,main
536,Créer une entreprise,0.007211538461538462,gender,Homme Sunnu,main
537,Prospérité financière,0.3381995133819951,gender,Femme Nyɔnu,main
538,Prospérité financière,0.2548076923076923,gender,Homme Sunnu,main
539,Construire / posséder une maison,0.012165450121654502,gender,Femme Nyɔnu,main
540,Construire / posséder une maison,0.036057692307692304,gender,Homme Sunnu,main
541,Posséder une voiture ou une moto,0.0,gender,Femme Nyɔnu,main
542,Posséder une voiture ou une moto,0.002403846153846154,gender,Homme Sunnu,main
543,Avoir plus de temps pour la pratique religieuse,0.009732360097323601,gender,Femme Nyɔnu,main
544,Avoir plus de temps pour la pratique religieuse,0.0,gender,Homme Sunnu,main
545,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0,gender,Femme Nyɔnu,main
546,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.004807692307692308,gender,Homme Sunnu,main
547,Être une personne responsable / sage / patiente,0.009732360097323601,gender,Femme Nyɔnu,main
548,Être une personne responsable / sage / patiente,0.004807692307692308,gender,Homme Sunnu,main
549,Être respecté(e) de ses pairs,0.0072992700729927005,gender,Femme Nyɔnu,main
550,Être respecté(e) de ses pairs,0.0,gender,Homme Sunnu,main
551,Aider les autres,0.0024330900243309003,gender,Femme Nyɔnu,main
552,Aider les autres,0.0,gender,Homme Sunnu,main
553,Vivre à l'étranger,0.0024330900243309003,gender,Femme Nyɔnu,main
554,Vivre à l'étranger,0.002403846153846154,gender,Homme Sunnu,main
555,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0024330900243309003,gender,Femme Nyɔnu,main
556,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0,gender,Homme Sunnu,main
557,Correction des erreurs passées,0.004866180048661801,gender,Femme Nyɔnu,main
558,Correction des erreurs passées,0.004807692307692308,gender,Homme Sunnu,main
559,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,gender,Femme Nyɔnu,main
560,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,gender,Homme Sunnu,main
561,Préfère ne pas répondre,0.0,age_group,16-20,main
562,Préfère ne pas répondre,0.0,age_group,21-30,main
563,Préfère ne pas répondre,0.002136752136752137,age_group,31-45,main
564,Je ne sais pas,0.0,age_group,16-20,main
565,Je ne sais pas,0.0,age_group,21-30,main
566,Je ne sais pas,0.004273504273504274,age_group,31-45,main
567,Autre,0.06896551724137931,age_group,16-20,main
568,Autre,0.015151515151515152,age_group,21-30,main
569,Autre,0.017094017094017096,age_group,31-45,main
570,Avoir toujours assez de nourriture pour mes enfants,0.0,age_group,16-20,main
571,Avoir toujours assez de nourriture pour mes enfants,0.012121212121212121,age_group,21-30,main
572,Avoir toujours assez de nourriture pour mes enfants,0.00641025641025641,age_group,31-45,main
573,Des enfants bien élevés,0.034482758620689655,age_group,16-20,main
574,Des enfants bien élevés,0.015151515151515152,age_group,21-30,main
575,Des enfants bien élevés,0.01282051282051282,age_group,31-45,main
576,Des enfants pouvant aller à l'école,0.0,age_group,16-20,main
577,Des enfants pouvant aller à l'école,0.00909090909090909,age_group,21-30,main
578,Des enfants pouvant aller à l'école,0.00641025641025641,age_group,31-45,main
579,Une meilleure éducation pour moi-même,0.0,age_group,16-20,main
580,Une meilleure éducation pour moi-même,0.006060606060606061,age_group,21-30,main
581,Une meilleure éducation pour moi-même,0.00641025641025641,age_group,31-45,main
582,Une bonne santé pour les membres de ma famille,0.06896551724137931,age_group,16-20,main
583,Une bonne santé pour les membres de ma famille,0.13333333333333333,age_group,21-30,main
584,Une bonne santé pour les membres de ma famille,0.18162393162393162,age_group,31-45,main
585,Une bonne/meilleure santé personnelle,0.1724137931034483,age_group,16-20,main
586,Une bonne/meilleure santé personnelle,0.12424242424242424,age_group,21-30,main
587,Une bonne/meilleure santé personnelle,0.16666666666666666,age_group,31-45,main
588,Une longue vie,0.0,age_group,16-20,main
589,Une longue vie,0.03636363636363636,age_group,21-30,main
590,Une longue vie,0.07692307692307693,age_group,31-45,main
591,Avoir bonne mine et être en forme,0.0,age_group,16-20,main
592,Avoir bonne mine et être en forme,0.012121212121212121,age_group,21-30,main
593,Avoir bonne mine et être en forme,0.010683760683760684,age_group,31-45,main
594,Davantage de temps pour me reposer ou moins de stress,0.0,age_group,16-20,main
595,Davantage de temps pour me reposer ou moins de stress,0.0,age_group,21-30,main
596,Davantage de temps pour me reposer ou moins de stress,0.004273504273504274,age_group,31-45,main
597,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.034482758620689655,age_group,16-20,main
598,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.006060606060606061,age_group,21-30,main
599,"Un(e) conjoint(e) aimant(e), responsable et attentionné(e)",0.00641025641025641,age_group,31-45,main
600,Avoir davantage d'enfants,0.10344827586206896,age_group,16-20,main
601,Avoir davantage d'enfants,0.024242424242424242,age_group,21-30,main
602,Avoir davantage d'enfants,0.002136752136752137,age_group,31-45,main
603,Avoir moins d'enfants,0.034482758620689655,age_group,16-20,main
604,Avoir moins d'enfants,0.01818181818181818,age_group,21-30,main
605,Avoir moins d'enfants,0.01282051282051282,age_group,31-45,main
606,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0,age_group,16-20,main
607,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.0,age_group,21-30,main
608,Désir d'avoir un enfant d'un genre spécifique (garçon ou fille),0.002136752136752137,age_group,31-45,main
609,Une famille paisible,0.0,age_group,16-20,main
610,Une famille paisible,0.03636363636363636,age_group,21-30,main
611,Une famille paisible,0.027777777777777776,age_group,31-45,main
612,Trouver un emploi,0.06896551724137931,age_group,16-20,main
613,Trouver un emploi,0.06363636363636363,age_group,21-30,main
614,Trouver un emploi,0.023504273504273504,age_group,31-45,main
615,Avoir un revenu stable,0.034482758620689655,age_group,16-20,main
616,Avoir un revenu stable,0.06363636363636363,age_group,21-30,main
617,Avoir un revenu stable,0.03205128205128205,age_group,31-45,main
618,Avoir un travail meilleur / agréable / respecté,0.10344827586206896,age_group,16-20,main
619,Avoir un travail meilleur / agréable / respecté,0.05757575757575758,age_group,21-30,main
620,Avoir un travail meilleur / agréable / respecté,0.05128205128205128,age_group,31-45,main
621,Créer une entreprise,0.0,age_group,16-20,main
622,Créer une entreprise,0.006060606060606061,age_group,21-30,main
623,Créer une entreprise,0.00641025641025641,age_group,31-45,main
624,Prospérité financière,0.2413793103448276,age_group,16-20,main
625,Prospérité financière,0.31212121212121213,age_group,21-30,main
626,Prospérité financière,0.28846153846153844,age_group,31-45,main
627,Construire / posséder une maison,0.0,age_group,16-20,main
628,Construire / posséder une maison,0.024242424242424242,age_group,21-30,main
629,Construire / posséder une maison,0.02564102564102564,age_group,31-45,main
630,Posséder une voiture ou une moto,0.0,age_group,16-20,main
631,Posséder une voiture ou une moto,0.0030303030303030303,age_group,21-30,main
632,Posséder une voiture ou une moto,0.0,age_group,31-45,main
633,Avoir plus de temps pour la pratique religieuse,0.0,age_group,16-20,main
634,Avoir plus de temps pour la pratique religieuse,0.0030303030303030303,age_group,21-30,main
635,Avoir plus de temps pour la pratique religieuse,0.00641025641025641,age_group,31-45,main
636,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0,age_group,16-20,main
637,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.0,age_group,21-30,main
638,Visiter La Mecque ou d'autres lieux de pèlerinage religieux,0.004273504273504274,age_group,31-45,main
639,Être une personne responsable / sage / patiente,0.034482758620689655,age_group,16-20,main
640,Être une personne responsable / sage / patiente,0.0,age_group,21-30,main
641,Être une personne responsable / sage / patiente,0.010683760683760684,age_group,31-45,main
642,Être respecté(e) de ses pairs,0.0,age_group,16-20,main
643,Être respecté(e) de ses pairs,0.00909090909090909,age_group,21-30,main
644,Être respecté(e) de ses pairs,0.0,age_group,31-45,main
645,Aider les autres,0.0,age_group,16-20,main
646,Aider les autres,0.0030303030303030303,age_group,21-30,main
647,Aider les autres,0.0,age_group,31-45,main
648,Vivre à l'étranger,0.0,age_group,16-20,main
649,Vivre à l'étranger,0.0,age_group,21-30,main
650,Vivre à l'étranger,0.004273504273504274,age_group,31-45,main
651,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0,age_group,16-20,main
652,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0030303030303030303,age_group,21-30,main
653,"Progrès pour le pays (meilleures routes, eau ou économie)",0.0,age_group,31-45,main
654,Correction des erreurs passées,0.0,age_group,16-20,main
655,Correction des erreurs passées,0.006060606060606061,age_group,21-30,main
656,Correction des erreurs passées,0.004273504273504274,age_group,31-45,main
657,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,age_group,16-20,main
658,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,age_group,21-30,main
659,Épouser une autre femme (en plus de celle(s) qu'il a déjà),0.0,age_group,31-45,main
